 GRID IS READ
 METRIC IS CALCULATED
 INITIAL SOLUTION IS GENERATED
 HYDROSTATIC PRESSURE IS CALCULATED 
 CONVERGENCE HISTORY FILES ARE OPENED
     879 0.825E-05 0.238E-04 0.120E-04 0.000E+00
     880 0.857E-05 0.265E-04 0.126E-04 0.000E+00
     881 0.117E-04 0.282E-04 0.147E-04 0.000E+00
     882 0.117E-04 0.168E-04 0.102E-04 0.000E+00
     883 0.819E-05 0.302E-04 0.114E-04 0.000E+00
     884 0.108E-04 0.322E-04 0.166E-04 0.000E+00
     885 0.108E-04 0.241E-04 0.117E-04 0.000E+00
     886 0.112E-04 0.236E-04 0.988E-05 0.000E+00
     887 0.943E-05 0.275E-04 0.192E-04 0.000E+00
     888 0.953E-05 0.275E-04 0.126E-04 0.000E+00
     889 0.112E-04 0.226E-04 0.147E-04 0.000E+00
     890 0.112E-04 0.223E-04 0.843E-05 0.000E+00
     891 0.844E-05 0.193E-04 0.124E-04 0.000E+00
     892 0.821E-05 0.165E-04 0.851E-05 0.000E+00
     893 0.854E-05 0.147E-04 0.123E-04 0.000E+00
     894 0.937E-05 0.158E-04 0.145E-04 0.000E+00
     895 0.789E-05 0.217E-04 0.121E-04 0.000E+00
     896 0.875E-05 0.217E-04 0.941E-05 0.000E+00
     897 0.961E-05 0.191E-04 0.109E-04 0.000E+00
     898 0.843E-05 0.191E-04 0.100E-04 0.000E+00
     899 0.841E-05 0.259E-04 0.137E-04 0.000E+00
     900 0.876E-05 0.168E-04 0.118E-04 0.000E+00
     901 0.937E-05 0.236E-04 0.141E-04 0.000E+00
     902 0.125E-04 0.328E-04 0.991E-05 0.000E+00
     903 0.105E-04 0.274E-04 0.127E-04 0.000E+00
     904 0.842E-05 0.335E-04 0.118E-04 0.000E+00
     905 0.798E-05 0.214E-04 0.121E-04 0.000E+00
     906 0.102E-04 0.199E-04 0.121E-04 0.000E+00
     907 0.821E-05 0.244E-04 0.151E-04 0.000E+00
     908 0.826E-05 0.194E-04 0.976E-05 0.000E+00
     909 0.946E-05 0.180E-04 0.123E-04 0.000E+00
     910 0.104E-04 0.177E-04 0.115E-04 0.000E+00
     911 0.908E-05 0.199E-04 0.111E-04 0.000E+00
     912 0.856E-05 0.161E-04 0.104E-04 0.000E+00
     913 0.857E-05 0.226E-04 0.110E-04 0.000E+00
     914 0.102E-04 0.223E-04 0.105E-04 0.000E+00
     915 0.104E-04 0.161E-04 0.113E-04 0.000E+00
     916 0.102E-04 0.150E-04 0.108E-04 0.000E+00
     917 0.104E-04 0.251E-04 0.124E-04 0.000E+00
     918 0.951E-05 0.251E-04 0.128E-04 0.000E+00
     919 0.956E-05 0.198E-04 0.114E-04 0.000E+00
     920 0.878E-05 0.208E-04 0.101E-04 0.000E+00
     921 0.104E-04 0.215E-04 0.166E-04 0.000E+00
     922 0.104E-04 0.215E-04 0.148E-04 0.000E+00
     923 0.139E-04 0.218E-04 0.111E-04 0.000E+00
     924 0.139E-04 0.250E-04 0.908E-05 0.000E+00
     925 0.104E-04 0.200E-04 0.140E-04 0.000E+00
     926 0.104E-04 0.199E-04 0.132E-04 0.000E+00
     927 0.104E-04 0.217E-04 0.108E-04 0.000E+00
     928 0.108E-04 0.212E-04 0.143E-04 0.000E+00
     929 0.104E-04 0.202E-04 0.104E-04 0.000E+00
     930 0.101E-04 0.195E-04 0.135E-04 0.000E+00
     931 0.800E-05 0.209E-04 0.118E-04 0.000E+00
     932 0.108E-04 0.231E-04 0.102E-04 0.000E+00
     933 0.765E-05 0.182E-04 0.131E-04 0.000E+00
     934 0.758E-05 0.182E-04 0.131E-04 0.000E+00
     935 0.796E-05 0.229E-04 0.984E-05 0.000E+00
     936 0.819E-05 0.238E-04 0.103E-04 0.000E+00
     937 0.900E-05 0.208E-04 0.135E-04 0.000E+00
     938 0.868E-05 0.155E-04 0.109E-04 0.000E+00
     939 0.951E-05 0.210E-04 0.128E-04 0.000E+00
     940 0.123E-04 0.183E-04 0.896E-05 0.000E+00
     941 0.102E-04 0.267E-04 0.934E-05 0.000E+00
     942 0.102E-04 0.211E-04 0.803E-05 0.000E+00
     943 0.857E-05 0.178E-04 0.121E-04 0.000E+00
     944 0.875E-05 0.184E-04 0.115E-04 0.000E+00
     945 0.838E-05 0.257E-04 0.130E-04 0.000E+00
     946 0.842E-05 0.255E-04 0.126E-04 0.000E+00
     947 0.946E-05 0.183E-04 0.139E-04 0.000E+00
     948 0.113E-04 0.219E-04 0.104E-04 0.000E+00
     949 0.964E-05 0.267E-04 0.117E-04 0.000E+00
     950 0.901E-05 0.226E-04 0.978E-05 0.000E+00
     951 0.105E-04 0.229E-04 0.138E-04 0.000E+00
     952 0.139E-04 0.229E-04 0.137E-04 0.000E+00
     953 0.893E-05 0.228E-04 0.158E-04 0.000E+00
     954 0.934E-05 0.215E-04 0.104E-04 0.000E+00
     955 0.154E-04 0.239E-04 0.111E-04 0.000E+00
     956 0.154E-04 0.248E-04 0.118E-04 0.000E+00
     957 0.844E-05 0.191E-04 0.121E-04 0.000E+00
     958 0.103E-04 0.215E-04 0.959E-05 0.000E+00
     959 0.104E-04 0.183E-04 0.158E-04 0.000E+00
     960 0.104E-04 0.279E-04 0.104E-04 0.000E+00
     961 0.118E-04 0.289E-04 0.106E-04 0.000E+00
     962 0.118E-04 0.204E-04 0.880E-05 0.000E+00
     963 0.902E-05 0.208E-04 0.148E-04 0.000E+00
     964 0.884E-05 0.247E-04 0.105E-04 0.000E+00
     965 0.104E-04 0.179E-04 0.135E-04 0.000E+00
     966 0.902E-05 0.209E-04 0.143E-04 0.000E+00
     967 0.914E-05 0.237E-04 0.125E-04 0.000E+00
     968 0.866E-05 0.278E-04 0.112E-04 0.000E+00
     969 0.845E-05 0.198E-04 0.120E-04 0.000E+00
     970 0.139E-04 0.198E-04 0.806E-05 0.000E+00
     971 0.877E-05 0.198E-04 0.110E-04 0.000E+00
     972 0.874E-05 0.232E-04 0.821E-05 0.000E+00
     973 0.953E-05 0.184E-04 0.129E-04 0.000E+00
     974 0.967E-05 0.273E-04 0.817E-05 0.000E+00
     975 0.105E-04 0.191E-04 0.125E-04 0.000E+00
     976 0.808E-05 0.191E-04 0.137E-04 0.000E+00
     977 0.115E-04 0.207E-04 0.984E-05 0.000E+00
     978 0.154E-04 0.211E-04 0.727E-05 0.000E+00
     979 0.825E-05 0.162E-04 0.119E-04 0.000E+00
     980 0.859E-05 0.203E-04 0.120E-04 0.000E+00
     981 0.918E-05 0.187E-04 0.147E-04 0.000E+00
     982 0.973E-05 0.175E-04 0.242E-04 0.000E+00
     983 0.991E-05 0.261E-04 0.140E-04 0.000E+00
     984 0.878E-05 0.264E-04 0.118E-04 0.000E+00
     985 0.112E-04 0.207E-04 0.113E-04 0.000E+00
     986 0.850E-05 0.180E-04 0.958E-05 0.000E+00
     987 0.798E-05 0.188E-04 0.126E-04 0.000E+00
     988 0.886E-05 0.221E-04 0.135E-04 0.000E+00
     989 0.855E-05 0.247E-04 0.135E-04 0.000E+00
     990 0.841E-05 0.209E-04 0.987E-05 0.000E+00
     991 0.753E-05 0.170E-04 0.175E-04 0.000E+00
     992 0.810E-05 0.161E-04 0.124E-04 0.000E+00
     993 0.103E-04 0.178E-04 0.140E-04 0.000E+00
     994 0.973E-05 0.206E-04 0.112E-04 0.000E+00
     995 0.852E-05 0.174E-04 0.134E-04 0.000E+00
     996 0.104E-04 0.256E-04 0.857E-05 0.000E+00
     997 0.841E-05 0.220E-04 0.141E-04 0.000E+00
     998 0.841E-05 0.264E-04 0.938E-05 0.000E+00
     999 0.116E-04 0.260E-04 0.178E-04 0.000E+00
    1000 0.973E-05 0.212E-04 0.162E-04 0.000E+00
 FINAL SAVING SOLUTION...
 FINAL OUTPUT...
 DONE
