 GRID IS READ
 METRIC IS CALCULATED
 INITIAL SOLUTION IS GENERATED
 HYDROSTATIC PRESSURE IS CALCULATED 
     447 0.107E-04 0.224E-04 0.985E-05 0.000E+00
     448 0.763E-05 0.224E-04 0.939E-05 0.000E+00
     449 0.763E-05 0.194E-04 0.734E-05 0.000E+00
     450 0.763E-05 0.170E-04 0.729E-05 0.000E+00
     451 0.105E-04 0.220E-04 0.109E-04 0.000E+00
     452 0.105E-04 0.220E-04 0.109E-04 0.000E+00
     453 0.126E-04 0.353E-04 0.101E-04 0.000E+00
     454 0.123E-04 0.352E-04 0.826E-05 0.000E+00
     455 0.771E-05 0.217E-04 0.101E-04 0.000E+00
     456 0.775E-05 0.217E-04 0.893E-05 0.000E+00
     457 0.771E-05 0.217E-04 0.846E-05 0.000E+00
     458 0.771E-05 0.217E-04 0.749E-05 0.000E+00
     459 0.929E-05 0.221E-04 0.109E-04 0.000E+00
     460 0.904E-05 0.220E-04 0.109E-04 0.000E+00
     461 0.832E-05 0.191E-04 0.123E-04 0.000E+00
     462 0.819E-05 0.191E-04 0.104E-04 0.000E+00
     463 0.765E-05 0.170E-04 0.103E-04 0.000E+00
     464 0.743E-05 0.170E-04 0.725E-05 0.000E+00
     465 0.796E-05 0.203E-04 0.111E-04 0.000E+00
     466 0.763E-05 0.155E-04 0.954E-05 0.000E+00
     467 0.718E-05 0.289E-04 0.118E-04 0.000E+00
     468 0.749E-05 0.227E-04 0.102E-04 0.000E+00
     469 0.820E-05 0.169E-04 0.125E-04 0.000E+00
     470 0.820E-05 0.170E-04 0.870E-05 0.000E+00
     471 0.103E-04 0.261E-04 0.944E-05 0.000E+00
     472 0.986E-05 0.261E-04 0.712E-05 0.000E+00
     473 0.100E-04 0.203E-04 0.108E-04 0.000E+00
     474 0.951E-05 0.202E-04 0.774E-05 0.000E+00
     475 0.956E-05 0.172E-04 0.709E-05 0.000E+00
     476 0.924E-05 0.171E-04 0.767E-05 0.000E+00
     477 0.966E-05 0.169E-04 0.787E-05 0.000E+00
     478 0.926E-05 0.168E-04 0.728E-05 0.000E+00
     479 0.969E-05 0.132E-04 0.113E-04 0.000E+00
     480 0.943E-05 0.122E-04 0.106E-04 0.000E+00
     481 0.958E-05 0.251E-04 0.906E-05 0.000E+00
     482 0.922E-05 0.250E-04 0.906E-05 0.000E+00
     483 0.973E-05 0.194E-04 0.954E-05 0.000E+00
     484 0.925E-05 0.194E-04 0.714E-05 0.000E+00
     485 0.975E-05 0.139E-04 0.124E-04 0.000E+00
     486 0.950E-05 0.137E-04 0.959E-05 0.000E+00
     487 0.964E-05 0.200E-04 0.863E-05 0.000E+00
     488 0.803E-05 0.200E-04 0.851E-05 0.000E+00
     489 0.761E-05 0.260E-04 0.107E-04 0.000E+00
     490 0.791E-05 0.255E-04 0.107E-04 0.000E+00
     491 0.857E-05 0.189E-04 0.965E-05 0.000E+00
     492 0.742E-05 0.187E-04 0.770E-05 0.000E+00
     493 0.801E-05 0.188E-04 0.101E-04 0.000E+00
     494 0.776E-05 0.188E-04 0.735E-05 0.000E+00
     495 0.703E-05 0.193E-04 0.891E-05 0.000E+00
     496 0.723E-05 0.193E-04 0.613E-05 0.000E+00
     497 0.695E-05 0.176E-04 0.107E-04 0.000E+00
     498 0.807E-05 0.176E-04 0.931E-05 0.000E+00
     499 0.680E-05 0.205E-04 0.111E-04 0.000E+00
     500 0.699E-05 0.122E-04 0.717E-05 0.000E+00
     501 0.675E-05 0.170E-04 0.103E-04 0.000E+00
     502 0.793E-05 0.172E-04 0.837E-05 0.000E+00
     503 0.894E-05 0.137E-04 0.677E-05 0.000E+00
     504 0.894E-05 0.137E-04 0.619E-05 0.000E+00
     505 0.883E-05 0.216E-04 0.105E-04 0.000E+00
     506 0.877E-05 0.215E-04 0.995E-05 0.000E+00
     507 0.839E-05 0.167E-04 0.103E-04 0.000E+00
     508 0.816E-05 0.166E-04 0.906E-05 0.000E+00
     509 0.684E-05 0.250E-04 0.103E-04 0.000E+00
     510 0.711E-05 0.250E-04 0.103E-04 0.000E+00
     511 0.799E-05 0.189E-04 0.121E-04 0.000E+00
     512 0.811E-05 0.189E-04 0.109E-04 0.000E+00
     513 0.101E-04 0.256E-04 0.103E-04 0.000E+00
     514 0.101E-04 0.173E-04 0.966E-05 0.000E+00
     515 0.757E-05 0.253E-04 0.946E-05 0.000E+00
     516 0.108E-04 0.253E-04 0.800E-05 0.000E+00
     517 0.784E-05 0.177E-04 0.103E-04 0.000E+00
     518 0.933E-05 0.178E-04 0.966E-05 0.000E+00
     519 0.846E-05 0.164E-04 0.135E-04 0.000E+00
     520 0.846E-05 0.164E-04 0.709E-05 0.000E+00
     521 0.771E-05 0.165E-04 0.113E-04 0.000E+00
     522 0.775E-05 0.166E-04 0.102E-04 0.000E+00
     523 0.768E-05 0.160E-04 0.974E-05 0.000E+00
     524 0.771E-05 0.152E-04 0.811E-05 0.000E+00
     525 0.971E-05 0.177E-04 0.111E-04 0.000E+00
     526 0.961E-05 0.177E-04 0.934E-05 0.000E+00
     527 0.756E-05 0.165E-04 0.961E-05 0.000E+00
     528 0.765E-05 0.168E-04 0.777E-05 0.000E+00
     529 0.831E-05 0.184E-04 0.873E-05 0.000E+00
     530 0.789E-05 0.184E-04 0.892E-05 0.000E+00
     531 0.121E-04 0.209E-04 0.835E-05 0.000E+00
     532 0.116E-04 0.210E-04 0.806E-05 0.000E+00
     533 0.846E-05 0.224E-04 0.128E-04 0.000E+00
     534 0.912E-05 0.224E-04 0.790E-05 0.000E+00
     535 0.898E-05 0.137E-04 0.903E-05 0.000E+00
     536 0.878E-05 0.186E-04 0.903E-05 0.000E+00
     537 0.104E-04 0.267E-04 0.154E-04 0.000E+00
     538 0.951E-05 0.173E-04 0.115E-04 0.000E+00
     539 0.837E-05 0.225E-04 0.121E-04 0.000E+00
     540 0.825E-05 0.225E-04 0.121E-04 0.000E+00
     541 0.106E-04 0.207E-04 0.959E-05 0.000E+00
     542 0.951E-05 0.208E-04 0.860E-05 0.000E+00
     543 0.840E-05 0.206E-04 0.843E-05 0.000E+00
     544 0.830E-05 0.206E-04 0.701E-05 0.000E+00
     545 0.839E-05 0.207E-04 0.108E-04 0.000E+00
     546 0.744E-05 0.207E-04 0.739E-05 0.000E+00
     547 0.800E-05 0.162E-04 0.104E-04 0.000E+00
     548 0.821E-05 0.162E-04 0.845E-05 0.000E+00
     549 0.864E-05 0.248E-04 0.997E-05 0.000E+00
     550 0.894E-05 0.173E-04 0.858E-05 0.000E+00
     551 0.903E-05 0.256E-04 0.109E-04 0.000E+00
     552 0.996E-05 0.256E-04 0.109E-04 0.000E+00
     553 0.890E-05 0.160E-04 0.134E-04 0.000E+00
     554 0.875E-05 0.159E-04 0.134E-04 0.000E+00
     555 0.815E-05 0.255E-04 0.120E-04 0.000E+00
     556 0.815E-05 0.282E-04 0.114E-04 0.000E+00
     557 0.846E-05 0.203E-04 0.107E-04 0.000E+00
     558 0.846E-05 0.181E-04 0.762E-05 0.000E+00
     559 0.813E-05 0.276E-04 0.858E-05 0.000E+00
     560 0.801E-05 0.276E-04 0.747E-05 0.000E+00
     561 0.749E-05 0.194E-04 0.106E-04 0.000E+00
     562 0.130E-04 0.169E-04 0.966E-05 0.000E+00
     563 0.751E-05 0.283E-04 0.873E-05 0.000E+00
     564 0.701E-05 0.250E-04 0.725E-05 0.000E+00
     565 0.827E-05 0.196E-04 0.925E-05 0.000E+00
     566 0.792E-05 0.166E-04 0.846E-05 0.000E+00
     567 0.883E-05 0.211E-04 0.121E-04 0.000E+00
     568 0.870E-05 0.212E-04 0.127E-04 0.000E+00
     569 0.913E-05 0.287E-04 0.926E-05 0.000E+00
     570 0.880E-05 0.288E-04 0.885E-05 0.000E+00
     571 0.100E-04 0.193E-04 0.101E-04 0.000E+00
     572 0.990E-05 0.194E-04 0.952E-05 0.000E+00
     573 0.703E-05 0.181E-04 0.103E-04 0.000E+00
     574 0.680E-05 0.181E-04 0.736E-05 0.000E+00
     575 0.848E-05 0.175E-04 0.922E-05 0.000E+00
     576 0.858E-05 0.220E-04 0.116E-04 0.000E+00
     577 0.848E-05 0.253E-04 0.104E-04 0.000E+00
     578 0.837E-05 0.253E-04 0.665E-05 0.000E+00
     579 0.896E-05 0.203E-04 0.978E-05 0.000E+00
     580 0.882E-05 0.203E-04 0.750E-05 0.000E+00
     581 0.717E-05 0.141E-04 0.976E-05 0.000E+00
     582 0.744E-05 0.141E-04 0.949E-05 0.000E+00
     583 0.893E-05 0.180E-04 0.101E-04 0.000E+00
     584 0.893E-05 0.182E-04 0.113E-04 0.000E+00
     585 0.826E-05 0.220E-04 0.110E-04 0.000E+00
     586 0.830E-05 0.220E-04 0.718E-05 0.000E+00
     587 0.846E-05 0.163E-04 0.123E-04 0.000E+00
     588 0.847E-05 0.163E-04 0.843E-05 0.000E+00
     589 0.998E-05 0.208E-04 0.844E-05 0.000E+00
     590 0.976E-05 0.207E-04 0.759E-05 0.000E+00
     591 0.955E-05 0.179E-04 0.774E-05 0.000E+00
     592 0.955E-05 0.179E-04 0.675E-05 0.000E+00
     593 0.799E-05 0.208E-04 0.104E-04 0.000E+00
     594 0.786E-05 0.208E-04 0.871E-05 0.000E+00
     595 0.740E-05 0.192E-04 0.133E-04 0.000E+00
     596 0.777E-05 0.192E-04 0.133E-04 0.000E+00
     597 0.911E-05 0.190E-04 0.145E-04 0.000E+00
     598 0.911E-05 0.159E-04 0.950E-05 0.000E+00
     599 0.883E-05 0.252E-04 0.923E-05 0.000E+00
     600 0.948E-05 0.253E-04 0.856E-05 0.000E+00
     601 0.976E-05 0.153E-04 0.124E-04 0.000E+00
     602 0.102E-04 0.153E-04 0.117E-04 0.000E+00
     603 0.834E-05 0.205E-04 0.870E-05 0.000E+00
     604 0.774E-05 0.202E-04 0.117E-04 0.000E+00
     605 0.891E-05 0.198E-04 0.139E-04 0.000E+00
     606 0.911E-05 0.188E-04 0.810E-05 0.000E+00
     607 0.112E-04 0.211E-04 0.108E-04 0.000E+00
     608 0.114E-04 0.211E-04 0.872E-05 0.000E+00
     609 0.112E-04 0.225E-04 0.940E-05 0.000E+00
     610 0.117E-04 0.225E-04 0.877E-05 0.000E+00
     611 0.828E-05 0.211E-04 0.982E-05 0.000E+00
     612 0.916E-05 0.186E-04 0.991E-05 0.000E+00
     613 0.781E-05 0.186E-04 0.124E-04 0.000E+00
     614 0.829E-05 0.186E-04 0.790E-05 0.000E+00
     615 0.895E-05 0.186E-04 0.128E-04 0.000E+00
     616 0.919E-05 0.186E-04 0.880E-05 0.000E+00
     617 0.885E-05 0.201E-04 0.210E-04 0.000E+00
     618 0.896E-05 0.203E-04 0.955E-05 0.000E+00
     619 0.795E-05 0.158E-04 0.113E-04 0.000E+00
     620 0.761E-05 0.158E-04 0.107E-04 0.000E+00
     621 0.911E-05 0.172E-04 0.102E-04 0.000E+00
     622 0.889E-05 0.169E-04 0.108E-04 0.000E+00
     623 0.889E-05 0.143E-04 0.121E-04 0.000E+00
     624 0.933E-05 0.143E-04 0.995E-05 0.000E+00
     625 0.853E-05 0.172E-04 0.103E-04 0.000E+00
     626 0.843E-05 0.172E-04 0.854E-05 0.000E+00
     627 0.109E-04 0.225E-04 0.793E-05 0.000E+00
     628 0.108E-04 0.225E-04 0.707E-05 0.000E+00
     629 0.786E-05 0.304E-04 0.106E-04 0.000E+00
     630 0.761E-05 0.211E-04 0.115E-04 0.000E+00
     631 0.769E-05 0.206E-04 0.970E-05 0.000E+00
     632 0.742E-05 0.206E-04 0.896E-05 0.000E+00
     633 0.782E-05 0.209E-04 0.130E-04 0.000E+00
     634 0.762E-05 0.221E-04 0.124E-04 0.000E+00
     635 0.102E-04 0.253E-04 0.132E-04 0.000E+00
     636 0.998E-05 0.253E-04 0.846E-05 0.000E+00
     637 0.104E-04 0.238E-04 0.133E-04 0.000E+00
     638 0.105E-04 0.239E-04 0.894E-05 0.000E+00
     639 0.721E-05 0.204E-04 0.113E-04 0.000E+00
     640 0.738E-05 0.204E-04 0.804E-05 0.000E+00
     641 0.863E-05 0.254E-04 0.101E-04 0.000E+00
     642 0.863E-05 0.182E-04 0.904E-05 0.000E+00
     643 0.951E-05 0.195E-04 0.105E-04 0.000E+00
     644 0.931E-05 0.195E-04 0.102E-04 0.000E+00
     645 0.830E-05 0.197E-04 0.108E-04 0.000E+00
     646 0.876E-05 0.197E-04 0.765E-05 0.000E+00
     647 0.686E-05 0.198E-04 0.106E-04 0.000E+00
     648 0.688E-05 0.199E-04 0.108E-04 0.000E+00
     649 0.957E-05 0.142E-04 0.111E-04 0.000E+00
     650 0.984E-05 0.142E-04 0.106E-04 0.000E+00
     651 0.946E-05 0.213E-04 0.117E-04 0.000E+00
     652 0.960E-05 0.214E-04 0.938E-05 0.000E+00
     653 0.100E-04 0.155E-04 0.110E-04 0.000E+00
     654 0.102E-04 0.155E-04 0.963E-05 0.000E+00
     655 0.901E-05 0.140E-04 0.833E-05 0.000E+00
     656 0.901E-05 0.140E-04 0.759E-05 0.000E+00
     657 0.792E-05 0.163E-04 0.892E-05 0.000E+00
     658 0.767E-05 0.163E-04 0.892E-05 0.000E+00
     659 0.668E-05 0.185E-04 0.913E-05 0.000E+00
     660 0.659E-05 0.185E-04 0.762E-05 0.000E+00
     661 0.101E-04 0.260E-04 0.916E-05 0.000E+00
     662 0.848E-05 0.146E-04 0.751E-05 0.000E+00
     663 0.792E-05 0.353E-04 0.892E-05 0.000E+00
     664 0.773E-05 0.353E-04 0.892E-05 0.000E+00
     665 0.996E-05 0.187E-04 0.147E-04 0.000E+00
     666 0.975E-05 0.188E-04 0.118E-04 0.000E+00
     667 0.933E-05 0.281E-04 0.780E-05 0.000E+00
     668 0.956E-05 0.281E-04 0.701E-05 0.000E+00
     669 0.933E-05 0.237E-04 0.107E-04 0.000E+00
     670 0.933E-05 0.237E-04 0.893E-05 0.000E+00
     671 0.826E-05 0.182E-04 0.107E-04 0.000E+00
     672 0.817E-05 0.182E-04 0.903E-05 0.000E+00
     673 0.781E-05 0.195E-04 0.108E-04 0.000E+00
     674 0.783E-05 0.195E-04 0.108E-04 0.000E+00
     675 0.866E-05 0.128E-04 0.124E-04 0.000E+00
     676 0.883E-05 0.128E-04 0.113E-04 0.000E+00
     677 0.674E-05 0.298E-04 0.103E-04 0.000E+00
     678 0.654E-05 0.199E-04 0.903E-05 0.000E+00
     679 0.709E-05 0.178E-04 0.935E-05 0.000E+00
     680 0.697E-05 0.178E-04 0.833E-05 0.000E+00
     681 0.731E-05 0.241E-04 0.102E-04 0.000E+00
     682 0.699E-05 0.241E-04 0.102E-04 0.000E+00
     683 0.804E-05 0.315E-04 0.132E-04 0.000E+00
     684 0.809E-05 0.262E-04 0.919E-05 0.000E+00
     685 0.762E-05 0.220E-04 0.111E-04 0.000E+00
     686 0.764E-05 0.220E-04 0.975E-05 0.000E+00
     687 0.842E-05 0.177E-04 0.124E-04 0.000E+00
     688 0.867E-05 0.178E-04 0.104E-04 0.000E+00
     689 0.800E-05 0.212E-04 0.124E-04 0.000E+00
     690 0.758E-05 0.254E-04 0.819E-05 0.000E+00
     691 0.732E-05 0.205E-04 0.140E-04 0.000E+00
     692 0.758E-05 0.205E-04 0.962E-05 0.000E+00
     693 0.743E-05 0.202E-04 0.106E-04 0.000E+00
     694 0.736E-05 0.200E-04 0.938E-05 0.000E+00
     695 0.787E-05 0.184E-04 0.775E-05 0.000E+00
     696 0.785E-05 0.183E-04 0.790E-05 0.000E+00
     697 0.102E-04 0.249E-04 0.914E-05 0.000E+00
     698 0.996E-05 0.249E-04 0.832E-05 0.000E+00
     699 0.971E-05 0.202E-04 0.107E-04 0.000E+00
     700 0.101E-04 0.202E-04 0.102E-04 0.000E+00
     701 0.701E-05 0.169E-04 0.997E-05 0.000E+00
     702 0.728E-05 0.168E-04 0.945E-05 0.000E+00
     703 0.837E-05 0.151E-04 0.911E-05 0.000E+00
     704 0.819E-05 0.148E-04 0.846E-05 0.000E+00
     705 0.101E-04 0.290E-04 0.116E-04 0.000E+00
     706 0.100E-04 0.251E-04 0.911E-05 0.000E+00
     707 0.750E-05 0.209E-04 0.133E-04 0.000E+00
     708 0.744E-05 0.209E-04 0.955E-05 0.000E+00
     709 0.822E-05 0.155E-04 0.119E-04 0.000E+00
     710 0.826E-05 0.155E-04 0.118E-04 0.000E+00
     711 0.854E-05 0.263E-04 0.107E-04 0.000E+00
     712 0.848E-05 0.264E-04 0.102E-04 0.000E+00
     713 0.113E-04 0.158E-04 0.785E-05 0.000E+00
     714 0.109E-04 0.157E-04 0.785E-05 0.000E+00
     715 0.735E-05 0.195E-04 0.102E-04 0.000E+00
     716 0.691E-05 0.195E-04 0.903E-05 0.000E+00
     717 0.795E-05 0.261E-04 0.901E-05 0.000E+00
     718 0.933E-05 0.265E-04 0.841E-05 0.000E+00
     719 0.864E-05 0.249E-04 0.919E-05 0.000E+00
     720 0.864E-05 0.249E-04 0.707E-05 0.000E+00
     721 0.111E-04 0.255E-04 0.918E-05 0.000E+00
     722 0.107E-04 0.258E-04 0.714E-05 0.000E+00
     723 0.109E-04 0.174E-04 0.124E-04 0.000E+00
     724 0.109E-04 0.174E-04 0.107E-04 0.000E+00
     725 0.958E-05 0.169E-04 0.933E-05 0.000E+00
     726 0.941E-05 0.168E-04 0.103E-04 0.000E+00
     727 0.800E-05 0.249E-04 0.906E-05 0.000E+00
     728 0.845E-05 0.250E-04 0.906E-05 0.000E+00
     729 0.846E-05 0.207E-04 0.959E-05 0.000E+00
     730 0.881E-05 0.206E-04 0.959E-05 0.000E+00
     731 0.835E-05 0.170E-04 0.119E-04 0.000E+00
     732 0.851E-05 0.169E-04 0.105E-04 0.000E+00
     733 0.843E-05 0.168E-04 0.111E-04 0.000E+00
     734 0.815E-05 0.169E-04 0.973E-05 0.000E+00
     735 0.919E-05 0.152E-04 0.118E-04 0.000E+00
     736 0.923E-05 0.152E-04 0.108E-04 0.000E+00
     737 0.923E-05 0.163E-04 0.102E-04 0.000E+00
     738 0.975E-05 0.164E-04 0.903E-05 0.000E+00
     739 0.101E-04 0.170E-04 0.921E-05 0.000E+00
     740 0.100E-04 0.172E-04 0.778E-05 0.000E+00
     741 0.681E-05 0.161E-04 0.128E-04 0.000E+00
     742 0.770E-05 0.161E-04 0.886E-05 0.000E+00
     743 0.812E-05 0.166E-04 0.109E-04 0.000E+00
     744 0.825E-05 0.166E-04 0.115E-04 0.000E+00
     745 0.102E-04 0.181E-04 0.878E-05 0.000E+00
     746 0.976E-05 0.180E-04 0.700E-05 0.000E+00
     747 0.901E-05 0.248E-04 0.116E-04 0.000E+00
     748 0.922E-05 0.183E-04 0.112E-04 0.000E+00
     749 0.946E-05 0.300E-04 0.107E-04 0.000E+00
     750 0.862E-05 0.223E-04 0.786E-05 0.000E+00
     751 0.717E-05 0.204E-04 0.122E-04 0.000E+00
     752 0.717E-05 0.189E-04 0.944E-05 0.000E+00
     753 0.955E-05 0.182E-04 0.109E-04 0.000E+00
     754 0.955E-05 0.182E-04 0.100E-04 0.000E+00
     755 0.789E-05 0.207E-04 0.104E-04 0.000E+00
     756 0.779E-05 0.208E-04 0.875E-05 0.000E+00
     757 0.752E-05 0.181E-04 0.855E-05 0.000E+00
     758 0.734E-05 0.181E-04 0.795E-05 0.000E+00
     759 0.862E-05 0.202E-04 0.119E-04 0.000E+00
     760 0.901E-05 0.202E-04 0.934E-05 0.000E+00
     761 0.979E-05 0.174E-04 0.106E-04 0.000E+00
     762 0.979E-05 0.174E-04 0.901E-05 0.000E+00
     763 0.849E-05 0.254E-04 0.155E-04 0.000E+00
     764 0.898E-05 0.255E-04 0.117E-04 0.000E+00
     765 0.103E-04 0.206E-04 0.135E-04 0.000E+00
     766 0.100E-04 0.206E-04 0.124E-04 0.000E+00
     767 0.678E-05 0.170E-04 0.105E-04 0.000E+00
     768 0.838E-05 0.168E-04 0.986E-05 0.000E+00
     769 0.939E-05 0.188E-04 0.103E-04 0.000E+00
     770 0.954E-05 0.188E-04 0.851E-05 0.000E+00
     771 0.948E-05 0.178E-04 0.942E-05 0.000E+00
     772 0.926E-05 0.169E-04 0.693E-05 0.000E+00
     773 0.761E-05 0.171E-04 0.102E-04 0.000E+00
     774 0.815E-05 0.171E-04 0.819E-05 0.000E+00
     775 0.852E-05 0.191E-04 0.786E-05 0.000E+00
     776 0.703E-05 0.191E-04 0.643E-05 0.000E+00
     777 0.674E-05 0.160E-04 0.862E-05 0.000E+00
     778 0.652E-05 0.160E-04 0.783E-05 0.000E+00
     779 0.827E-05 0.274E-04 0.941E-05 0.000E+00
     780 0.136E-04 0.243E-04 0.867E-05 0.000E+00
     781 0.754E-05 0.260E-04 0.103E-04 0.000E+00
     782 0.597E-05 0.173E-04 0.930E-05 0.000E+00
     783 0.771E-05 0.203E-04 0.115E-04 0.000E+00
     784 0.820E-05 0.203E-04 0.115E-04 0.000E+00
     785 0.103E-04 0.254E-04 0.147E-04 0.000E+00
     786 0.105E-04 0.261E-04 0.130E-04 0.000E+00
     787 0.893E-05 0.190E-04 0.102E-04 0.000E+00
     788 0.877E-05 0.191E-04 0.102E-04 0.000E+00
     789 0.805E-05 0.262E-04 0.115E-04 0.000E+00
     790 0.761E-05 0.261E-04 0.115E-04 0.000E+00
     791 0.103E-04 0.191E-04 0.102E-04 0.000E+00
     792 0.103E-04 0.180E-04 0.113E-04 0.000E+00
     793 0.796E-05 0.202E-04 0.843E-05 0.000E+00
     794 0.811E-05 0.201E-04 0.776E-05 0.000E+00
     795 0.765E-05 0.160E-04 0.885E-05 0.000E+00
     796 0.756E-05 0.160E-04 0.678E-05 0.000E+00
     797 0.865E-05 0.178E-04 0.102E-04 0.000E+00
     798 0.842E-05 0.178E-04 0.102E-04 0.000E+00
     799 0.828E-05 0.256E-04 0.119E-04 0.000E+00
     800 0.850E-05 0.257E-04 0.113E-04 0.000E+00
     801 0.816E-05 0.189E-04 0.107E-04 0.000E+00
     802 0.833E-05 0.192E-04 0.811E-05 0.000E+00
     803 0.658E-05 0.199E-04 0.102E-04 0.000E+00
     804 0.685E-05 0.199E-04 0.102E-04 0.000E+00
     805 0.902E-05 0.194E-04 0.103E-04 0.000E+00
     806 0.868E-05 0.194E-04 0.102E-04 0.000E+00
     807 0.790E-05 0.254E-04 0.103E-04 0.000E+00
     808 0.803E-05 0.254E-04 0.828E-05 0.000E+00
     809 0.686E-05 0.178E-04 0.156E-04 0.000E+00
     810 0.817E-05 0.173E-04 0.111E-04 0.000E+00
     811 0.725E-05 0.203E-04 0.121E-04 0.000E+00
     812 0.815E-05 0.203E-04 0.115E-04 0.000E+00
     813 0.728E-05 0.177E-04 0.115E-04 0.000E+00
     814 0.721E-05 0.174E-04 0.108E-04 0.000E+00
     815 0.779E-05 0.262E-04 0.108E-04 0.000E+00
     816 0.767E-05 0.262E-04 0.108E-04 0.000E+00
     817 0.731E-05 0.199E-04 0.126E-04 0.000E+00
     818 0.729E-05 0.200E-04 0.102E-04 0.000E+00
     819 0.821E-05 0.171E-04 0.104E-04 0.000E+00
     820 0.759E-05 0.173E-04 0.965E-05 0.000E+00
     821 0.721E-05 0.275E-04 0.111E-04 0.000E+00
     822 0.716E-05 0.275E-04 0.992E-05 0.000E+00
     823 0.103E-04 0.181E-04 0.109E-04 0.000E+00
     824 0.105E-04 0.181E-04 0.850E-05 0.000E+00
     825 0.993E-05 0.226E-04 0.129E-04 0.000E+00
     826 0.981E-05 0.225E-04 0.107E-04 0.000E+00
     827 0.102E-04 0.224E-04 0.962E-05 0.000E+00
     828 0.102E-04 0.224E-04 0.787E-05 0.000E+00
     829 0.717E-05 0.184E-04 0.118E-04 0.000E+00
     830 0.733E-05 0.184E-04 0.105E-04 0.000E+00
     831 0.732E-05 0.168E-04 0.115E-04 0.000E+00
     832 0.744E-05 0.168E-04 0.108E-04 0.000E+00
     833 0.705E-05 0.200E-04 0.101E-04 0.000E+00
     834 0.726E-05 0.200E-04 0.901E-05 0.000E+00
     835 0.675E-05 0.172E-04 0.102E-04 0.000E+00
     836 0.729E-05 0.172E-04 0.964E-05 0.000E+00
     837 0.686E-05 0.171E-04 0.109E-04 0.000E+00
     838 0.713E-05 0.172E-04 0.664E-05 0.000E+00
     839 0.828E-05 0.214E-04 0.108E-04 0.000E+00
     840 0.850E-05 0.214E-04 0.101E-04 0.000E+00
     841 0.855E-05 0.178E-04 0.997E-05 0.000E+00
     842 0.855E-05 0.178E-04 0.942E-05 0.000E+00
     843 0.779E-05 0.160E-04 0.108E-04 0.000E+00
     844 0.815E-05 0.133E-04 0.102E-04 0.000E+00
     845 0.829E-05 0.248E-04 0.864E-05 0.000E+00
     846 0.688E-05 0.248E-04 0.767E-05 0.000E+00
     847 0.728E-05 0.170E-04 0.103E-04 0.000E+00
     848 0.737E-05 0.169E-04 0.638E-05 0.000E+00
     849 0.749E-05 0.187E-04 0.140E-04 0.000E+00
     850 0.749E-05 0.187E-04 0.127E-04 0.000E+00
     851 0.716E-05 0.178E-04 0.115E-04 0.000E+00
     852 0.700E-05 0.178E-04 0.108E-04 0.000E+00
     853 0.881E-05 0.202E-04 0.116E-04 0.000E+00
     854 0.873E-05 0.203E-04 0.108E-04 0.000E+00
     855 0.106E-04 0.216E-04 0.989E-05 0.000E+00
     856 0.104E-04 0.216E-04 0.950E-05 0.000E+00
     857 0.996E-05 0.169E-04 0.103E-04 0.000E+00
     858 0.996E-05 0.168E-04 0.103E-04 0.000E+00
     859 0.986E-05 0.166E-04 0.121E-04 0.000E+00
     860 0.964E-05 0.166E-04 0.121E-04 0.000E+00
     861 0.104E-04 0.200E-04 0.113E-04 0.000E+00
     862 0.102E-04 0.200E-04 0.931E-05 0.000E+00
     863 0.674E-05 0.166E-04 0.890E-05 0.000E+00
     864 0.663E-05 0.167E-04 0.816E-05 0.000E+00
     865 0.125E-04 0.167E-04 0.978E-05 0.000E+00
     866 0.123E-04 0.205E-04 0.787E-05 0.000E+00
     867 0.939E-05 0.233E-04 0.967E-05 0.000E+00
     868 0.932E-05 0.233E-04 0.815E-05 0.000E+00
     869 0.861E-05 0.257E-04 0.158E-04 0.000E+00
     870 0.847E-05 0.257E-04 0.158E-04 0.000E+00
     871 0.108E-04 0.175E-04 0.118E-04 0.000E+00
     872 0.107E-04 0.178E-04 0.103E-04 0.000E+00
     873 0.662E-05 0.180E-04 0.126E-04 0.000E+00
     874 0.687E-05 0.179E-04 0.102E-04 0.000E+00
     875 0.901E-05 0.141E-04 0.918E-05 0.000E+00
     876 0.878E-05 0.140E-04 0.661E-05 0.000E+00
     877 0.832E-05 0.177E-04 0.871E-05 0.000E+00
     878 0.832E-05 0.175E-04 0.825E-05 0.000E+00
     879 0.749E-05 0.155E-04 0.979E-05 0.000E+00
     880 0.749E-05 0.155E-04 0.818E-05 0.000E+00
     881 0.906E-05 0.190E-04 0.926E-05 0.000E+00
     882 0.860E-05 0.190E-04 0.792E-05 0.000E+00
     883 0.747E-05 0.268E-04 0.953E-05 0.000E+00
     884 0.736E-05 0.269E-04 0.684E-05 0.000E+00
     885 0.964E-05 0.156E-04 0.109E-04 0.000E+00
     886 0.964E-05 0.156E-04 0.109E-04 0.000E+00
     887 0.718E-05 0.239E-04 0.121E-04 0.000E+00
     888 0.667E-05 0.182E-04 0.121E-04 0.000E+00
     889 0.684E-05 0.195E-04 0.103E-04 0.000E+00
     890 0.719E-05 0.195E-04 0.940E-05 0.000E+00
     891 0.771E-05 0.258E-04 0.778E-05 0.000E+00
     892 0.761E-05 0.258E-04 0.688E-05 0.000E+00
     893 0.789E-05 0.179E-04 0.953E-05 0.000E+00
     894 0.772E-05 0.180E-04 0.819E-05 0.000E+00
     895 0.102E-04 0.220E-04 0.105E-04 0.000E+00
